Local time,Open,High,Low,Close,Volume
21.04.2020 05:04:00.000 GMT+0100,1.08376,1.08379,1.08370,1.08372,90.57
21.04.2020 05:05:00.000 GMT+0100,1.08369,1.08373,1.08369,1.08370,34.87
21.04.2020 05:06:00.000 GMT+0100,1.08369,1.08371,1.08355,1.08355,98.26
21.04.2020 05:07:00.000 GMT+0100,1.08356,1.08363,1.08356,1.08363,38.05
21.04.2020 05:08:00.000 GMT+0100,1.08361,1.08361,1.08351,1.08356,103.77
21.04.2020 05:09:00.000 GMT+0100,1.08356,1.08356,1.08348,1.08352,98.46
21.04.2020 05:10:00.000 GMT+0100,1.08353,1.08361,1.08353,1.08358,98.07
21.04.2020 05:11:00.000 GMT+0100,1.08360,1.08360,1.08359,1.08360,24.71
21.04.2020 05:12:00.000 GMT+0100,1.08359,1.08377,1.08359,1.08375,113.91
21.04.2020 05:13:00.000 GMT+0100,1.08376,1.08380,1.08376,1.08376,24
21.04.2020 05:14:00.000 GMT+0100,1.08375,1.08375,1.08370,1.08373,36.19
21.04.2020 05:15:00.000 GMT+0100,1.08373,1.08374,1.08370,1.08373,32.25
21.04.2020 05:16:00.000 GMT+0100,1.08375,1.08378,1.08372,1.08372,30
21.04.2020 05:17:00.000 GMT+0100,1.08372,1.08375,1.08369,1.08369,18
21.04.2020 05:18:00.000 GMT+0100,1.08366,1.08366,1.08358,1.08363,80.63
21.04.2020 05:19:00.000 GMT+0100,1.08363,1.08364,1.08360,1.08362,30
21.04.2020 05:20:00.000 GMT+0100,1.08362,1.08366,1.08360,1.08362,28.13
21.04.2020 05:21:00.000 GMT+0100,1.08362,1.08365,1.08361,1.08365,12.75
21.04.2020 05:22:00.000 GMT+0100,1.08366,1.08380,1.08366,1.08380,48.75
21.04.2020 05:23:00.000 GMT+0100,1.08378,1.08387,1.08376,1.08387,86.62
21.04.2020 05:24:00.000 GMT+0100,1.08387,1.08387,1.08381,1.08384,79.88
21.04.2020 05:25:00.000 GMT+0100,1.08385,1.08387,1.08377,1.08377,101.81
21.04.2020 05:26:00.000 GMT+0100,1.08377,1.08383,1.08377,1.08378,32.61
21.04.2020 05:27:00.000 GMT+0100,1.08380,1.08382,1.08376,1.08378,93.15
21.04.2020 05:28:00.000 GMT+0100,1.08377,1.08377,1.08361,1.08364,76.68
21.04.2020 05:29:00.000 GMT+0100,1.08363,1.08363,1.08346,1.08351,115.58
21.04.2020 05:30:00.000 GMT+0100,1.08350,1.08350,1.08341,1.08343,174.49
21.04.2020 05:31:00.000 GMT+0100,1.08341,1.08344,1.08335,1.08335,98.27
21.04.2020 05:32:00.000 GMT+0100,1.08336,1.08337,1.08331,1.08331,76.59
21.04.2020 05:33:00.000 GMT+0100,1.08330,1.08337,1.08330,1.08334,55.5
21.04.2020 05:34:00.000 GMT+0100,1.08334,1.08347,1.08333,1.08347,122.4
21.04.2020 05:35:00.000 GMT+0100,1.08347,1.08369,1.08346,1.08369,90.64
21.04.2020 05:36:00.000 GMT+0100,1.08368,1.08369,1.08365,1.08365,19.5
21.04.2020 05:37:00.000 GMT+0100,1.08363,1.08363,1.08347,1.08356,165.53
21.04.2020 05:38:00.000 GMT+0100,1.08355,1.08355,1.08346,1.08351,43.41
21.04.2020 05:39:00.000 GMT+0100,1.08350,1.08352,1.08349,1.08349,39.53
21.04.2020 05:40:00.000 GMT+0100,1.08350,1.08354,1.08349,1.08352,45.33
21.04.2020 05:41:00.000 GMT+0100,1.08353,1.08353,1.08344,1.08344,99
21.04.2020 05:42:00.000 GMT+0100,1.08345,1.08345,1.08326,1.08326,151.52
21.04.2020 05:43:00.000 GMT+0100,1.08327,1.08331,1.08326,1.08329,86.29
21.04.2020 05:44:00.000 GMT+0100,1.08329,1.08329,1.08325,1.08326,40.46
21.04.2020 05:45:00.000 GMT+0100,1.08327,1.08327,1.08298,1.08298,298.98
21.04.2020 05:46:00.000 GMT+0100,1.08300,1.08308,1.08300,1.08305,69.86
21.04.2020 05:47:00.000 GMT+0100,1.08306,1.08314,1.08306,1.08314,57.07
21.04.2020 05:48:00.000 GMT+0100,1.08315,1.08327,1.08315,1.08326,94.46
21.04.2020 05:49:00.000 GMT+0100,1.08325,1.08330,1.08325,1.08329,27.52
21.04.2020 05:50:00.000 GMT+0100,1.08330,1.08335,1.08327,1.08327,53.34
21.04.2020 05:51:00.000 GMT+0100,1.08327,1.08328,1.08309,1.08313,98.32
21.04.2020 05:52:00.000 GMT+0100,1.08314,1.08314,1.08309,1.08309,39.26
21.04.2020 05:53:00.000 GMT+0100,1.08311,1.08319,1.08311,1.08315,38.44
21.04.2020 05:54:00.000 GMT+0100,1.08315,1.08323,1.08315,1.08318,67.85
21.04.2020 05:55:00.000 GMT+0100,1.08319,1.08321,1.08316,1.08319,34.76
21.04.2020 05:56:00.000 GMT+0100,1.08317,1.08324,1.08316,1.08323,140.51
21.04.2020 05:57:00.000 GMT+0100,1.08322,1.08328,1.08321,1.08328,114.08
21.04.2020 05:58:00.000 GMT+0100,1.08328,1.08328,1.08318,1.08327,83.44
21.04.2020 05:59:00.000 GMT+0100,1.08327,1.08331,1.08326,1.08328,73.64
21.04.2020 06:00:00.000 GMT+0100,1.08329,1.08329,1.08315,1.08315,111.02
21.04.2020 06:01:00.000 GMT+0100,1.08316,1.08320,1.08315,1.08319,89.37
21.04.2020 06:02:00.000 GMT+0100,1.08320,1.08321,1.08318,1.08318,38.51
21.04.2020 06:03:00.000 GMT+0100,1.08319,1.08320,1.08315,1.08318,50.25
21.04.2020 06:04:00.000 GMT+0100,1.08319,1.08330,1.08318,1.08329,123.02
21.04.2020 06:05:00.000 GMT+0100,1.08328,1.08329,1.08327,1.08328,28.69
21.04.2020 06:06:00.000 GMT+0100,1.08327,1.08327,1.08294,1.08306,163.57
21.04.2020 06:07:00.000 GMT+0100,1.08307,1.08309,1.08284,1.08303,178.85
21.04.2020 06:08:00.000 GMT+0100,1.08304,1.08304,1.08283,1.08290,186.19
21.04.2020 06:09:00.000 GMT+0100,1.08290,1.08304,1.08290,1.08303,133.53
21.04.2020 06:10:00.000 GMT+0100,1.08302,1.08310,1.08295,1.08295,154.96
21.04.2020 06:11:00.000 GMT+0100,1.08295,1.08295,1.08288,1.08292,152.3
21.04.2020 06:12:00.000 GMT+0100,1.08294,1.08297,1.08290,1.08295,53.16
21.04.2020 06:13:00.000 GMT+0100,1.08294,1.08306,1.08294,1.08304,88.74
21.04.2020 06:14:00.000 GMT+0100,1.08303,1.08304,1.08292,1.08296,138.04
21.04.2020 06:15:00.000 GMT+0100,1.08296,1.08310,1.08295,1.08310,189.13
21.04.2020 06:16:00.000 GMT+0100,1.08311,1.08330,1.08309,1.08330,109.95
21.04.2020 06:17:00.000 GMT+0100,1.08330,1.08331,1.08313,1.08318,146.66
21.04.2020 06:18:00.000 GMT+0100,1.08316,1.08327,1.08316,1.08327,141.75
21.04.2020 06:19:00.000 GMT+0100,1.08328,1.08343,1.08323,1.08343,247.44
21.04.2020 06:20:00.000 GMT+0100,1.08343,1.08357,1.08343,1.08351,227.24
21.04.2020 06:21:00.000 GMT+0100,1.08352,1.08352,1.08342,1.08347,126.83
21.04.2020 06:22:00.000 GMT+0100,1.08346,1.08346,1.08337,1.08340,114.49
21.04.2020 06:23:00.000 GMT+0100,1.08341,1.08344,1.08338,1.08343,92.44
21.04.2020 06:24:00.000 GMT+0100,1.08343,1.08345,1.08339,1.08343,100.43
21.04.2020 06:25:00.000 GMT+0100,1.08342,1.08350,1.08337,1.08337,163.96
21.04.2020 06:26:00.000 GMT+0100,1.08337,1.08337,1.08322,1.08322,166.66
21.04.2020 06:27:00.000 GMT+0100,1.08323,1.08325,1.08319,1.08321,131.14
21.04.2020 06:28:00.000 GMT+0100,1.08322,1.08329,1.08315,1.08326,140.23
21.04.2020 06:29:00.000 GMT+0100,1.08328,1.08328,1.08318,1.08319,126.59
21.04.2020 06:30:00.000 GMT+0100,1.08318,1.08324,1.08309,1.08322,111.78
21.04.2020 06:31:00.000 GMT+0100,1.08324,1.08330,1.08322,1.08327,102.36
21.04.2020 06:32:00.000 GMT+0100,1.08327,1.08327,1.08315,1.08321,102
21.04.2020 06:33:00.000 GMT+0100,1.08322,1.08343,1.08322,1.08342,140.66
21.04.2020 06:34:00.000 GMT+0100,1.08344,1.08348,1.08337,1.08344,166.37
21.04.2020 06:35:00.000 GMT+0100,1.08345,1.08352,1.08345,1.08350,78.26
21.04.2020 06:36:00.000 GMT+0100,1.08351,1.08351,1.08349,1.08349,46.51
21.04.2020 06:37:00.000 GMT+0100,1.08349,1.08377,1.08349,1.08370,150.26
21.04.2020 06:38:00.000 GMT+0100,1.08370,1.08375,1.08363,1.08366,115.53
21.04.2020 06:39:00.000 GMT+0100,1.08368,1.08381,1.08366,1.08381,88.89
21.04.2020 06:40:00.000 GMT+0100,1.08382,1.08382,1.08370,1.08370,75
21.04.2020 06:41:00.000 GMT+0100,1.08369,1.08371,1.08366,1.08368,67.69
21.04.2020 06:42:00.000 GMT+0100,1.08368,1.08379,1.08365,1.08379,72.93
21.04.2020 06:43:00.000 GMT+0100,1.08379,1.08379,1.08374,1.08379,31.31
21.04.2020 06:44:00.000 GMT+0100,1.08378,1.08382,1.08375,1.08375,58.35
21.04.2020 06:45:00.000 GMT+0100,1.08375,1.08381,1.08375,1.08378,58.96
21.04.2020 06:46:00.000 GMT+0100,1.08377,1.08380,1.08368,1.08368,94.31
21.04.2020 06:47:00.000 GMT+0100,1.08368,1.08375,1.08368,1.08374,104.25
21.04.2020 06:48:00.000 GMT+0100,1.08375,1.08375,1.08365,1.08369,206.48
21.04.2020 06:49:00.000 GMT+0100,1.08367,1.08375,1.08367,1.08373,114.07
21.04.2020 06:50:00.000 GMT+0100,1.08374,1.08381,1.08370,1.08378,74.89
21.04.2020 06:51:00.000 GMT+0100,1.08378,1.08392,1.08378,1.08392,90.4
21.04.2020 06:52:00.000 GMT+0100,1.08392,1.08392,1.08387,1.08390,81.11
21.04.2020 06:53:00.000 GMT+0100,1.08390,1.08395,1.08385,1.08395,115.12
21.04.2020 06:54:00.000 GMT+0100,1.08396,1.08415,1.08395,1.08413,203.26
21.04.2020 06:55:00.000 GMT+0100,1.08414,1.08414,1.08403,1.08408,243.96
21.04.2020 06:56:00.000 GMT+0100,1.08407,1.08412,1.08407,1.08408,89.83
21.04.2020 06:57:00.000 GMT+0100,1.08409,1.08412,1.08404,1.08409,151.3
21.04.2020 06:58:00.000 GMT+0100,1.08411,1.08412,1.08404,1.08412,153.38
21.04.2020 06:59:00.000 GMT+0100,1.08413,1.08419,1.08412,1.08413,216.58
21.04.2020 07:00:00.000 GMT+0100,1.08413,1.08423,1.08410,1.08423,183.42
21.04.2020 07:01:00.000 GMT+0100,1.08424,1.08431,1.08417,1.08427,173.86
21.04.2020 07:02:00.000 GMT+0100,1.08428,1.08453,1.08428,1.08450,207.49
21.04.2020 07:03:00.000 GMT+0100,1.08449,1.08449,1.08418,1.08428,209.82
21.04.2020 07:04:00.000 GMT+0100,1.08427,1.08448,1.08417,1.08448,170.89
21.04.2020 07:05:00.000 GMT+0100,1.08448,1.08454,1.08436,1.08442,161.78
21.04.2020 07:06:00.000 GMT+0100,1.08442,1.08442,1.08415,1.08421,208.19
21.04.2020 07:07:00.000 GMT+0100,1.08421,1.08425,1.08415,1.08417,101.27
21.04.2020 07:08:00.000 GMT+0100,1.08416,1.08416,1.08378,1.08378,171.21
21.04.2020 07:09:00.000 GMT+0100,1.08380,1.08387,1.08358,1.08359,219.4
21.04.2020 07:10:00.000 GMT+0100,1.08361,1.08381,1.08361,1.08377,123.72
21.04.2020 07:11:00.000 GMT+0100,1.08377,1.08393,1.08377,1.08387,192.41
21.04.2020 07:12:00.000 GMT+0100,1.08390,1.08398,1.08390,1.08397,94.73
21.04.2020 07:13:00.000 GMT+0100,1.08399,1.08409,1.08393,1.08409,83.03
21.04.2020 07:14:00.000 GMT+0100,1.08407,1.08421,1.08402,1.08408,150.3
21.04.2020 07:15:00.000 GMT+0100,1.08410,1.08412,1.08371,1.08371,332.29
21.04.2020 07:16:00.000 GMT+0100,1.08372,1.08410,1.08372,1.08402,277.13
21.04.2020 07:17:00.000 GMT+0100,1.08403,1.08410,1.08385,1.08387,193.09
21.04.2020 07:18:00.000 GMT+0100,1.08388,1.08401,1.08382,1.08392,174.58
21.04.2020 07:19:00.000 GMT+0100,1.08391,1.08401,1.08387,1.08397,253.52
21.04.2020 07:20:00.000 GMT+0100,1.08398,1.08413,1.08395,1.08398,227.95
21.04.2020 07:21:00.000 GMT+0100,1.08399,1.08417,1.08395,1.08415,186.88
21.04.2020 07:22:00.000 GMT+0100,1.08416,1.08422,1.08408,1.08411,326.88
21.04.2020 07:23:00.000 GMT+0100,1.08409,1.08443,1.08406,1.08433,283.75
21.04.2020 07:24:00.000 GMT+0100,1.08432,1.08449,1.08427,1.08447,163.71
21.04.2020 07:25:00.000 GMT+0100,1.08447,1.08453,1.08434,1.08437,188.4
21.04.2020 07:26:00.000 GMT+0100,1.08436,1.08450,1.08426,1.08428,239.55
21.04.2020 07:27:00.000 GMT+0100,1.08428,1.08442,1.08425,1.08436,198.51
21.04.2020 07:28:00.000 GMT+0100,1.08437,1.08441,1.08411,1.08422,387.89
21.04.2020 07:29:00.000 GMT+0100,1.08422,1.08422,1.08406,1.08410,260.51
21.04.2020 07:30:00.000 GMT+0100,1.08408,1.08452,1.08408,1.08450,90.94
21.04.2020 07:31:00.000 GMT+0100,1.08449,1.08457,1.08438,1.08450,150.82
21.04.2020 07:32:00.000 GMT+0100,1.08452,1.08456,1.08437,1.08446,253.94
21.04.2020 07:33:00.000 GMT+0100,1.08446,1.08452,1.08436,1.08439,179.52
21.04.2020 07:34:00.000 GMT+0100,1.08440,1.08440,1.08418,1.08420,187.93
21.04.2020 07:35:00.000 GMT+0100,1.08421,1.08435,1.08421,1.08421,176.71
21.04.2020 07:36:00.000 GMT+0100,1.08421,1.08423,1.08408,1.08413,190.38
21.04.2020 07:37:00.000 GMT+0100,1.08412,1.08417,1.08398,1.08404,156.77
21.04.2020 07:38:00.000 GMT+0100,1.08403,1.08409,1.08395,1.08395,170.36
21.04.2020 07:39:00.000 GMT+0100,1.08395,1.08401,1.08384,1.08384,149
21.04.2020 07:40:00.000 GMT+0100,1.08386,1.08391,1.08380,1.08381,97
21.04.2020 07:41:00.000 GMT+0100,1.08382,1.08396,1.08381,1.08387,86.08
21.04.2020 07:42:00.000 GMT+0100,1.08386,1.08392,1.08377,1.08379,174.7
21.04.2020 07:43:00.000 GMT+0100,1.08381,1.08391,1.08369,1.08391,110.14
21.04.2020 07:44:00.000 GMT+0100,1.08390,1.08393,1.08382,1.08383,124.41
21.04.2020 07:45:00.000 GMT+0100,1.08382,1.08389,1.08374,1.08386,193.18
21.04.2020 07:46:00.000 GMT+0100,1.08387,1.08387,1.08361,1.08361,195.13
21.04.2020 07:47:00.000 GMT+0100,1.08363,1.08381,1.08363,1.08380,183.36
21.04.2020 07:48:00.000 GMT+0100,1.08380,1.08388,1.08372,1.08380,219.78
21.04.2020 07:49:00.000 GMT+0100,1.08380,1.08383,1.08370,1.08378,115.01
21.04.2020 07:50:00.000 GMT+0100,1.08379,1.08408,1.08368,1.08408,299.79
21.04.2020 07:51:00.000 GMT+0100,1.08407,1.08410,1.08395,1.08402,214.89
21.04.2020 07:52:00.000 GMT+0100,1.08401,1.08421,1.08398,1.08413,236.09
21.04.2020 07:53:00.000 GMT+0100,1.08414,1.08424,1.08399,1.08409,259.32
21.04.2020 07:54:00.000 GMT+0100,1.08407,1.08413,1.08380,1.08389,275.59
21.04.2020 07:55:00.000 GMT+0100,1.08388,1.08404,1.08385,1.08388,196.04
21.04.2020 07:56:00.000 GMT+0100,1.08389,1.08401,1.08389,1.08394,300.06
21.04.2020 07:57:00.000 GMT+0100,1.08392,1.08393,1.08380,1.08390,199.21
21.04.2020 07:58:00.000 GMT+0100,1.08389,1.08417,1.08389,1.08407,235.43
21.04.2020 07:59:00.000 GMT+0100,1.08407,1.08407,1.08383,1.08391,371.68
21.04.2020 08:00:00.000 GMT+0100,1.08392,1.08437,1.08392,1.08400,560.98
21.04.2020 08:01:00.000 GMT+0100,1.08399,1.08399,1.08350,1.08370,333.58
21.04.2020 08:02:00.000 GMT+0100,1.08374,1.08386,1.08344,1.08350,493.46
21.04.2020 08:03:00.000 GMT+0100,1.08350,1.08354,1.08335,1.08348,270.6
21.04.2020 08:04:00.000 GMT+0100,1.08351,1.08355,1.08341,1.08342,338.31
21.04.2020 08:05:00.000 GMT+0100,1.08342,1.08356,1.08341,1.08348,307.17
21.04.2020 08:06:00.000 GMT+0100,1.08350,1.08398,1.08348,1.08395,362.66
21.04.2020 08:07:00.000 GMT+0100,1.08396,1.08419,1.08394,1.08400,354.55
21.04.2020 08:08:00.000 GMT+0100,1.08403,1.08403,1.08384,1.08391,201.39
21.04.2020 08:09:00.000 GMT+0100,1.08391,1.08396,1.08379,1.08379,221.08
21.04.2020 08:10:00.000 GMT+0100,1.08379,1.08386,1.08370,1.08372,194.91
21.04.2020 08:11:00.000 GMT+0100,1.08372,1.08375,1.08365,1.08367,203.61
21.04.2020 08:12:00.000 GMT+0100,1.08367,1.08374,1.08361,1.08370,198.54
21.04.2020 08:13:00.000 GMT+0100,1.08371,1.08372,1.08356,1.08360,342.36
21.04.2020 08:14:00.000 GMT+0100,1.08360,1.08365,1.08345,1.08348,209.67
21.04.2020 08:15:00.000 GMT+0100,1.08348,1.08363,1.08345,1.08352,233.26
21.04.2020 08:16:00.000 GMT+0100,1.08352,1.08363,1.08342,1.08346,238.49
21.04.2020 08:17:00.000 GMT+0100,1.08347,1.08367,1.08347,1.08364,135.03
21.04.2020 08:18:00.000 GMT+0100,1.08363,1.08393,1.08361,1.08393,142.58
21.04.2020 08:19:00.000 GMT+0100,1.08391,1.08391,1.08374,1.08378,159.71
21.04.2020 08:20:00.000 GMT+0100,1.08379,1.08391,1.08371,1.08374,125.24
21.04.2020 08:21:00.000 GMT+0100,1.08374,1.08377,1.08359,1.08376,253.75
21.04.2020 08:22:00.000 GMT+0100,1.08376,1.08418,1.08372,1.08412,289.35
21.04.2020 08:23:00.000 GMT+0100,1.08412,1.08431,1.08410,1.08427,276.61
21.04.2020 08:24:00.000 GMT+0100,1.08427,1.08427,1.08417,1.08417,203.59
21.04.2020 08:25:00.000 GMT+0100,1.08417,1.08417,1.08403,1.08407,180.16
21.04.2020 08:26:00.000 GMT+0100,1.08407,1.08416,1.08400,1.08416,81.01
21.04.2020 08:27:00.000 GMT+0100,1.08416,1.08416,1.08386,1.08386,230.68
21.04.2020 08:28:00.000 GMT+0100,1.08385,1.08393,1.08382,1.08392,122.92
21.04.2020 08:29:00.000 GMT+0100,1.08392,1.08402,1.08386,1.08397,55.69
21.04.2020 08:30:00.000 GMT+0100,1.08402,1.08419,1.08402,1.08410,183.82
21.04.2020 08:31:00.000 GMT+0100,1.08410,1.08423,1.08403,1.08419,148.92
21.04.2020 08:32:00.000 GMT+0100,1.08420,1.08420,1.08396,1.08399,232.62
21.04.2020 08:33:00.000 GMT+0100,1.08400,1.08400,1.08366,1.08366,286.09
21.04.2020 08:34:00.000 GMT+0100,1.08367,1.08379,1.08361,1.08372,225.99
21.04.2020 08:35:00.000 GMT+0100,1.08373,1.08373,1.08347,1.08356,223.81
21.04.2020 08:36:00.000 GMT+0100,1.08358,1.08377,1.08358,1.08377,204.59
21.04.2020 08:37:00.000 GMT+0100,1.08377,1.08378,1.08356,1.08363,232.81
21.04.2020 08:38:00.000 GMT+0100,1.08363,1.08367,1.08335,1.08344,181.66
21.04.2020 08:39:00.000 GMT+0100,1.08345,1.08353,1.08336,1.08343,208.39
21.04.2020 08:40:00.000 GMT+0100,1.08343,1.08347,1.08328,1.08336,233.33
21.04.2020 08:41:00.000 GMT+0100,1.08335,1.08344,1.08326,1.08328,193
21.04.2020 08:42:00.000 GMT+0100,1.08329,1.08364,1.08329,1.08359,266.04
21.04.2020 08:43:00.000 GMT+0100,1.08359,1.08363,1.08346,1.08347,249.94
21.04.2020 08:44:00.000 GMT+0100,1.08348,1.08367,1.08348,1.08350,166.04
21.04.2020 08:45:00.000 GMT+0100,1.08349,1.08351,1.08331,1.08335,189.42
21.04.2020 08:46:00.000 GMT+0100,1.08334,1.08361,1.08334,1.08337,297.97
21.04.2020 08:47:00.000 GMT+0100,1.08336,1.08362,1.08335,1.08361,321.16
21.04.2020 08:48:00.000 GMT+0100,1.08361,1.08361,1.08340,1.08346,212.72
21.04.2020 08:49:00.000 GMT+0100,1.08346,1.08367,1.08345,1.08364,304.1
21.04.2020 08:50:00.000 GMT+0100,1.08363,1.08388,1.08354,1.08387,239.12
21.04.2020 08:51:00.000 GMT+0100,1.08386,1.08386,1.08347,1.08368,293.77
21.04.2020 08:52:00.000 GMT+0100,1.08370,1.08375,1.08358,1.08362,180.93
21.04.2020 08:53:00.000 GMT+0100,1.08361,1.08365,1.08336,1.08336,201.91
21.04.2020 08:54:00.000 GMT+0100,1.08338,1.08338,1.08318,1.08324,292
21.04.2020 08:55:00.000 GMT+0100,1.08324,1.08345,1.08317,1.08341,196.73
21.04.2020 08:56:00.000 GMT+0100,1.08340,1.08357,1.08322,1.08322,284.76
21.04.2020 08:57:00.000 GMT+0100,1.08322,1.08325,1.08276,1.08280,489.49
21.04.2020 08:58:00.000 GMT+0100,1.08279,1.08296,1.08268,1.08269,401.63
21.04.2020 08:59:00.000 GMT+0100,1.08269,1.08311,1.08266,1.08306,245.77
21.04.2020 09:00:00.000 GMT+0100,1.08304,1.08304,1.08231,1.08231,364.6
21.04.2020 09:01:00.000 GMT+0100,1.08229,1.08229,1.08201,1.08217,315.5
21.04.2020 09:02:00.000 GMT+0100,1.08216,1.08220,1.08205,1.08207,188.33
21.04.2020 09:03:00.000 GMT+0100,1.08206,1.08225,1.08204,1.08221,199.82
21.04.2020 09:04:00.000 GMT+0100,1.08221,1.08245,1.08218,1.08236,213.47
21.04.2020 09:05:00.000 GMT+0100,1.08237,1.08253,1.08225,1.08251,226.94
21.04.2020 09:06:00.000 GMT+0100,1.08253,1.08259,1.08248,1.08252,161
21.04.2020 09:07:00.000 GMT+0100,1.08252,1.08273,1.08247,1.08273,123.34
21.04.2020 09:08:00.000 GMT+0100,1.08274,1.08275,1.08233,1.08236,204.64
21.04.2020 09:09:00.000 GMT+0100,1.08237,1.08250,1.08234,1.08236,232.53
21.04.2020 09:10:00.000 GMT+0100,1.08236,1.08240,1.08230,1.08232,211
21.04.2020 09:11:00.000 GMT+0100,1.08233,1.08249,1.08233,1.08244,151.99
21.04.2020 09:12:00.000 GMT+0100,1.08245,1.08248,1.08217,1.08233,297.82
21.04.2020 09:13:00.000 GMT+0100,1.08234,1.08236,1.08226,1.08235,100.15
21.04.2020 09:14:00.000 GMT+0100,1.08235,1.08236,1.08201,1.08222,219.5
21.04.2020 09:15:00.000 GMT+0100,1.08222,1.08228,1.08211,1.08218,163.88
21.04.2020 09:16:00.000 GMT+0100,1.08216,1.08224,1.08207,1.08213,192.37
21.04.2020 09:17:00.000 GMT+0100,1.08216,1.08239,1.08216,1.08237,206.58
21.04.2020 09:18:00.000 GMT+0100,1.08237,1.08237,1.08227,1.08227,198.4
21.04.2020 09:19:00.000 GMT+0100,1.08218,1.08242,1.08212,1.08239,245.86
21.04.2020 09:20:00.000 GMT+0100,1.08238,1.08265,1.08232,1.08262,184.06
21.04.2020 09:21:00.000 GMT+0100,1.08261,1.08261,1.08226,1.08231,211.08
21.04.2020 09:22:00.000 GMT+0100,1.08231,1.08243,1.08223,1.08243,281.11
21.04.2020 09:23:00.000 GMT+0100,1.08242,1.08254,1.08236,1.08253,153.77
21.04.2020 09:24:00.000 GMT+0100,1.08253,1.08276,1.08247,1.08274,279.92
21.04.2020 09:25:00.000 GMT+0100,1.08275,1.08276,1.08258,1.08265,318.39
21.04.2020 09:26:00.000 GMT+0100,1.08265,1.08267,1.08259,1.08265,190.07
21.04.2020 09:27:00.000 GMT+0100,1.08265,1.08278,1.08263,1.08278,154.77
21.04.2020 09:28:00.000 GMT+0100,1.08280,1.08288,1.08273,1.08287,210.31
21.04.2020 09:29:00.000 GMT+0100,1.08288,1.08297,1.08285,1.08291,308.51
21.04.2020 09:30:00.000 GMT+0100,1.08290,1.08296,1.08287,1.08287,230.33
21.04.2020 09:31:00.000 GMT+0100,1.08288,1.08291,1.08282,1.08284,237.34
21.04.2020 09:32:00.000 GMT+0100,1.08284,1.08308,1.08284,1.08308,281.89
21.04.2020 09:33:00.000 GMT+0100,1.08308,1.08322,1.08303,1.08303,337.23
21.04.2020 09:34:00.000 GMT+0100,1.08304,1.08322,1.08300,1.08318,384.39
21.04.2020 09:35:00.000 GMT+0100,1.08318,1.08332,1.08315,1.08315,254.09
21.04.2020 09:36:00.000 GMT+0100,1.08315,1.08328,1.08305,1.08306,223.17
21.04.2020 09:37:00.000 GMT+0100,1.08306,1.08322,1.08304,1.08306,309.85
21.04.2020 09:38:00.000 GMT+0100,1.08306,1.08317,1.08302,1.08306,241.96
21.04.2020 09:39:00.000 GMT+0100,1.08306,1.08313,1.08298,1.08298,309.33
21.04.2020 09:40:00.000 GMT+0100,1.08298,1.08321,1.08297,1.08321,202.37
21.04.2020 09:41:00.000 GMT+0100,1.08320,1.08336,1.08317,1.08328,212.09
21.04.2020 09:42:00.000 GMT+0100,1.08329,1.08329,1.08305,1.08323,282.43
21.04.2020 09:43:00.000 GMT+0100,1.08323,1.08332,1.08308,1.08315,177.13
21.04.2020 09:44:00.000 GMT+0100,1.08315,1.08338,1.08311,1.08331,114.93
21.04.2020 09:45:00.000 GMT+0100,1.08330,1.08340,1.08326,1.08330,164.55
21.04.2020 09:46:00.000 GMT+0100,1.08330,1.08369,1.08330,1.08368,204.23
21.04.2020 09:47:00.000 GMT+0100,1.08368,1.08411,1.08368,1.08397,490.14
21.04.2020 09:48:00.000 GMT+0100,1.08398,1.08432,1.08396,1.08432,283.26
21.04.2020 09:49:00.000 GMT+0100,1.08430,1.08471,1.08427,1.08438,449.76
21.04.2020 09:50:00.000 GMT+0100,1.08437,1.08440,1.08428,1.08432,92.12
21.04.2020 09:51:00.000 GMT+0100,1.08432,1.08437,1.08412,1.08416,110.78
21.04.2020 09:52:00.000 GMT+0100,1.08415,1.08415,1.08391,1.08401,248.27
21.04.2020 09:53:00.000 GMT+0100,1.08401,1.08401,1.08375,1.08389,263.75
21.04.2020 09:54:00.000 GMT+0100,1.08388,1.08394,1.08372,1.08390,266.81
21.04.2020 09:55:00.000 GMT+0100,1.08389,1.08394,1.08365,1.08367,280.67
21.04.2020 09:56:00.000 GMT+0100,1.08369,1.08370,1.08358,1.08365,298.87
21.04.2020 09:57:00.000 GMT+0100,1.08368,1.08376,1.08359,1.08376,238.45
21.04.2020 09:58:00.000 GMT+0100,1.08375,1.08375,1.08350,1.08368,214.7
21.04.2020 09:59:00.000 GMT+0100,1.08369,1.08387,1.08366,1.08366,442.78
21.04.2020 10:00:00.000 GMT+0100,1.08367,1.08390,1.08366,1.08386,398.81
21.04.2020 10:01:00.000 GMT+0100,1.08387,1.08441,1.08386,1.08424,308.33
21.04.2020 10:02:00.000 GMT+0100,1.08423,1.08428,1.08386,1.08396,220.54
21.04.2020 10:03:00.000 GMT+0100,1.08398,1.08423,1.08382,1.08402,329.4
21.04.2020 10:04:00.000 GMT+0100,1.08404,1.08414,1.08393,1.08403,258.69
21.04.2020 10:05:00.000 GMT+0100,1.08403,1.08411,1.08390,1.08408,212.85
21.04.2020 10:06:00.000 GMT+0100,1.08410,1.08428,1.08409,1.08424,250
21.04.2020 10:07:00.000 GMT+0100,1.08423,1.08428,1.08416,1.08424,191.77
