Local time,Open,High,Low,Close,Volume
20.04.2020 01:34:00.000 GMT+0100,42,42,42,42,0.0445
20.04.2020 01:35:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 01:36:00.000 GMT+0100,42,42,42,42,0.0095
20.04.2020 01:37:00.000 GMT+0100,42,42,42,42,0
20.04.2020 01:38:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 01:39:00.000 GMT+0100,42,42,42,42,0
20.04.2020 01:40:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 01:41:00.000 GMT+0100,42,42,42,42,0.026
20.04.2020 01:42:00.000 GMT+0100,42,42,42,42,0.081
20.04.2020 01:43:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 01:44:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 01:45:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 01:46:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 01:47:00.000 GMT+0100,42,42,42,42,0
20.04.2020 01:48:00.000 GMT+0100,42,42,42,42,0.007
20.04.2020 01:49:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 01:50:00.000 GMT+0100,42,42,42,42,0
20.04.2020 01:51:00.000 GMT+0100,42,42,42,42,0.0085
20.04.2020 01:52:00.000 GMT+0100,42,42,42,42,0
20.04.2020 01:53:00.000 GMT+0100,42,42,42,42,0.0085
20.04.2020 01:54:00.000 GMT+0100,42,42,42,42,0.074
20.04.2020 01:55:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 01:56:00.000 GMT+0100,42,42,42,42,0
20.04.2020 01:57:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 01:58:00.000 GMT+0100,42,42,42,42,0.011
20.04.2020 01:59:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 02:00:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:01:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 02:02:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 02:03:00.000 GMT+0100,42,42,42,42,0.0075
20.04.2020 02:04:00.000 GMT+0100,42,42,42,42,0.0295
20.04.2020 02:05:00.000 GMT+0100,42,42,42,42,0
20.04.2020 02:06:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 02:07:00.000 GMT+0100,42,42,42,42,0.001
20.04.2020 02:08:00.000 GMT+0100,42,42,42,42,0.0185
20.04.2020 02:09:00.000 GMT+0100,42,42,42,42,0.0195
20.04.2020 02:10:00.000 GMT+0100,42,42,42,42,0.002
20.04.2020 02:11:00.000 GMT+0100,42,42,42,42,0.001
