Local time,Open,High,Low,Close,Volume
20.04.2020 01:09:00.000 GMT+0100,0.86999,0.87003,0.86999,0.87003,27.27
20.04.2020 01:10:00.000 GMT+0100,0.87004,0.87005,0.87004,0.87004,5.9
20.04.2020 01:11:00.000 GMT+0100,0.87005,0.87007,0.87005,0.87005,11.04
20.04.2020 01:12:00.000 GMT+0100,0.87005,0.87011,0.87000,0.87000,77.91
20.04.2020 01:13:00.000 GMT+0100,0.87000,0.87003,0.86999,0.87003,8.3
20.04.2020 01:14:00.000 GMT+0100,0.87000,0.87010,0.87000,0.87009,28.14
20.04.2020 01:15:00.000 GMT+0100,0.87007,0.87015,0.87006,0.87014,53.21
20.04.2020 01:16:00.000 GMT+0100,0.87017,0.87024,0.87015,0.87023,52.37
20.04.2020 01:17:00.000 GMT+0100,0.87023,0.87027,0.87018,0.87021,56.67
20.04.2020 01:18:00.000 GMT+0100,0.87020,0.87022,0.87015,0.87015,51.68
20.04.2020 01:19:00.000 GMT+0100,0.87017,0.87019,0.87012,0.87012,56.63
20.04.2020 01:20:00.000 GMT+0100,0.87012,0.87012,0.87002,0.87011,27.23
20.04.2020 01:21:00.000 GMT+0100,0.87010,0.87014,0.87008,0.87012,36.96
20.04.2020 01:22:00.000 GMT+0100,0.87012,0.87014,0.87000,0.87011,56.77
20.04.2020 01:23:00.000 GMT+0100,0.87015,0.87028,0.87014,0.87028,49.19
20.04.2020 01:24:00.000 GMT+0100,0.87029,0.87034,0.87027,0.87030,29
20.04.2020 01:25:00.000 GMT+0100,0.87030,0.87031,0.87022,0.87023,21.47
20.04.2020 01:26:00.000 GMT+0100,0.87023,0.87032,0.87023,0.87028,23.87
20.04.2020 01:27:00.000 GMT+0100,0.87029,0.87031,0.87019,0.87020,30.55
20.04.2020 01:28:00.000 GMT+0100,0.87020,0.87023,0.87013,0.87014,43.8
20.04.2020 01:29:00.000 GMT+0100,0.87014,0.87019,0.87011,0.87017,45.67
20.04.2020 01:30:00.000 GMT+0100,0.87016,0.87019,0.87011,0.87012,30.5
20.04.2020 01:31:00.000 GMT+0100,0.87014,0.87026,0.87014,0.87018,91.37
20.04.2020 01:32:00.000 GMT+0100,0.87016,0.87022,0.87016,0.87019,18.82
20.04.2020 01:33:00.000 GMT+0100,0.87019,0.87019,0.87008,0.87011,21.56
20.04.2020 01:34:00.000 GMT+0100,0.87011,0.87013,0.87009,0.87009,18.88
20.04.2020 01:35:00.000 GMT+0100,0.87012,0.87012,0.87011,0.87011,5.5
20.04.2020 01:36:00.000 GMT+0100,0.87011,0.87015,0.87010,0.87015,36.48
20.04.2020 01:37:00.000 GMT+0100,0.87015,0.87023,0.87014,0.87023,16.14
20.04.2020 01:38:00.000 GMT+0100,0.87022,0.87024,0.87020,0.87024,32.75
20.04.2020 01:39:00.000 GMT+0100,0.87026,0.87028,0.87022,0.87022,44.03
20.04.2020 01:40:00.000 GMT+0100,0.87023,0.87024,0.87015,0.87018,18.57
20.04.2020 01:41:00.000 GMT+0100,0.87020,0.87023,0.87020,0.87023,8
20.04.2020 01:42:00.000 GMT+0100,0.87025,0.87027,0.87023,0.87023,12.4
20.04.2020 01:43:00.000 GMT+0100,0.87023,0.87023,0.87023,0.87023,3.2
20.04.2020 01:44:00.000 GMT+0100,0.87023,0.87024,0.87023,0.87023,5.6
20.04.2020 01:45:00.000 GMT+0100,0.87023,0.87028,0.87022,0.87028,24.25
20.04.2020 01:46:00.000 GMT+0100,0.87027,0.87028,0.87013,0.87013,21.74
20.04.2020 01:47:00.000 GMT+0100,0.87013,0.87016,0.87008,0.87009,22.32
20.04.2020 01:48:00.000 GMT+0100,0.87009,0.87011,0.86998,0.87008,81.65
20.04.2020 01:49:00.000 GMT+0100,0.87008,0.87010,0.87004,0.87007,24.88
20.04.2020 01:50:00.000 GMT+0100,0.87009,0.87015,0.87005,0.87007,45.63
20.04.2020 01:51:00.000 GMT+0100,0.87007,0.87016,0.87006,0.87014,74.07
20.04.2020 01:52:00.000 GMT+0100,0.87011,0.87011,0.86994,0.86997,61.6
20.04.2020 01:53:00.000 GMT+0100,0.86999,0.86999,0.86987,0.86989,103.61
20.04.2020 01:54:00.000 GMT+0100,0.86988,0.87021,0.86983,0.87014,125.87
20.04.2020 01:55:00.000 GMT+0100,0.87014,0.87028,0.87008,0.87008,115.18
20.04.2020 01:56:00.000 GMT+0100,0.87011,0.87011,0.86994,0.86996,81.75
20.04.2020 01:57:00.000 GMT+0100,0.86997,0.87014,0.86994,0.87012,89.54
20.04.2020 01:58:00.000 GMT+0100,0.87012,0.87020,0.87010,0.87010,51.81
20.04.2020 01:59:00.000 GMT+0100,0.87010,0.87010,0.86984,0.86984,79.04
20.04.2020 02:00:00.000 GMT+0100,0.86981,0.87005,0.86981,0.87002,69.12
20.04.2020 02:01:00.000 GMT+0100,0.87002,0.87006,0.86998,0.87000,52.83
20.04.2020 02:02:00.000 GMT+0100,0.87000,0.87004,0.86990,0.87002,77.38
20.04.2020 02:03:00.000 GMT+0100,0.87002,0.87007,0.86998,0.87006,56.52
20.04.2020 02:04:00.000 GMT+0100,0.87005,0.87018,0.86999,0.87018,64.84
20.04.2020 02:05:00.000 GMT+0100,0.87019,0.87021,0.87009,0.87017,44.06
20.04.2020 02:06:00.000 GMT+0100,0.87017,0.87020,0.87007,0.87016,85.96
20.04.2020 02:07:00.000 GMT+0100,0.87015,0.87016,0.87010,0.87012,33.29
20.04.2020 02:08:00.000 GMT+0100,0.87011,0.87019,0.87007,0.87018,63.53
20.04.2020 02:09:00.000 GMT+0100,0.87020,0.87022,0.87015,0.87015,58.92
20.04.2020 02:10:00.000 GMT+0100,0.87017,0.87018,0.87011,0.87017,32.6
20.04.2020 02:11:00.000 GMT+0100,0.87016,0.87024,0.87016,0.87023,26.32
20.04.2020 02:12:00.000 GMT+0100,0.87025,0.87034,0.87025,0.87027,63.72
20.04.2020 02:13:00.000 GMT+0100,0.87027,0.87028,0.87027,0.87027,20.8
20.04.2020 02:14:00.000 GMT+0100,0.87027,0.87027,0.87020,0.87023,21.72
20.04.2020 02:15:00.000 GMT+0100,0.87023,0.87024,0.87017,0.87019,35.93
20.04.2020 02:16:00.000 GMT+0100,0.87019,0.87032,0.87015,0.87026,81.94
20.04.2020 02:17:00.000 GMT+0100,0.87025,0.87026,0.87021,0.87024,47.58
20.04.2020 02:18:00.000 GMT+0100,0.87024,0.87024,0.87023,0.87023,11.97
20.04.2020 02:19:00.000 GMT+0100,0.87030,0.87030,0.87024,0.87029,31.85
20.04.2020 02:20:00.000 GMT+0100,0.87027,0.87027,0.87018,0.87018,38.06
20.04.2020 02:21:00.000 GMT+0100,0.87019,0.87026,0.87015,0.87025,40.02
20.04.2020 02:22:00.000 GMT+0100,0.87025,0.87027,0.87013,0.87017,56.32
20.04.2020 02:23:00.000 GMT+0100,0.87018,0.87018,0.87009,0.87014,56.89
20.04.2020 02:24:00.000 GMT+0100,0.87014,0.87017,0.87007,0.87007,53.28
20.04.2020 02:25:00.000 GMT+0100,0.87010,0.87014,0.87006,0.87006,32.67
20.04.2020 02:26:00.000 GMT+0100,0.87007,0.87009,0.87005,0.87005,55.3
20.04.2020 02:27:00.000 GMT+0100,0.87005,0.87008,0.87004,0.87008,65.71
20.04.2020 02:28:00.000 GMT+0100,0.87008,0.87011,0.87006,0.87008,34.15
20.04.2020 02:29:00.000 GMT+0100,0.87008,0.87011,0.87005,0.87005,67.61
20.04.2020 02:30:00.000 GMT+0100,0.87001,0.87004,0.86997,0.87004,56.69
20.04.2020 02:31:00.000 GMT+0100,0.87003,0.87005,0.87000,0.87005,46.71
20.04.2020 02:32:00.000 GMT+0100,0.87003,0.87009,0.87000,0.87009,70.4
20.04.2020 02:33:00.000 GMT+0100,0.87009,0.87010,0.87003,0.87004,31.36
20.04.2020 02:34:00.000 GMT+0100,0.87003,0.87009,0.87000,0.87009,23.71
20.04.2020 02:35:00.000 GMT+0100,0.87009,0.87011,0.87001,0.87001,71.01
20.04.2020 02:36:00.000 GMT+0100,0.87002,0.87002,0.86998,0.86998,71.85
20.04.2020 02:37:00.000 GMT+0100,0.86998,0.87016,0.86998,0.87010,76.24
20.04.2020 02:38:00.000 GMT+0100,0.87008,0.87015,0.87007,0.87014,29.27
20.04.2020 02:39:00.000 GMT+0100,0.87014,0.87018,0.87010,0.87016,64.49
20.04.2020 02:40:00.000 GMT+0100,0.87016,0.87025,0.87016,0.87024,33.27
20.04.2020 02:41:00.000 GMT+0100,0.87026,0.87027,0.87014,0.87018,54.47
20.04.2020 02:42:00.000 GMT+0100,0.87020,0.87026,0.87017,0.87022,44.79
20.04.2020 02:43:00.000 GMT+0100,0.87022,0.87035,0.87020,0.87032,51.43
20.04.2020 02:44:00.000 GMT+0100,0.87036,0.87037,0.87026,0.87028,55.72
20.04.2020 02:45:00.000 GMT+0100,0.87028,0.87030,0.87019,0.87019,47.92
20.04.2020 02:46:00.000 GMT+0100,0.87019,0.87021,0.87015,0.87017,64.05
20.04.2020 02:47:00.000 GMT+0100,0.87017,0.87019,0.87014,0.87018,46.44
20.04.2020 02:48:00.000 GMT+0100,0.87017,0.87017,0.87013,0.87014,17.11
20.04.2020 02:49:00.000 GMT+0100,0.87015,0.87015,0.87007,0.87010,12.7
20.04.2020 02:50:00.000 GMT+0100,0.87010,0.87021,0.87009,0.87021,33.47
20.04.2020 02:51:00.000 GMT+0100,0.87020,0.87022,0.87014,0.87016,37.83
20.04.2020 02:52:00.000 GMT+0100,0.87017,0.87023,0.87016,0.87020,37.76
20.04.2020 02:53:00.000 GMT+0100,0.87021,0.87022,0.87013,0.87014,26.75
20.04.2020 02:54:00.000 GMT+0100,0.87014,0.87014,0.87007,0.87009,29.51
20.04.2020 02:55:00.000 GMT+0100,0.87009,0.87011,0.87002,0.87010,79.21
20.04.2020 02:56:00.000 GMT+0100,0.87009,0.87009,0.87001,0.87003,87.2
20.04.2020 02:57:00.000 GMT+0100,0.87003,0.87013,0.87002,0.87010,81.68
20.04.2020 02:58:00.000 GMT+0100,0.87011,0.87015,0.87007,0.87015,52.95
