Local time,Open,High,Low,Close,Volume
20.04.2020 01:59:00.000 GMT+0100,1.24826,1.24855,1.24825,1.24836,171.9
20.04.2020 02:00:00.000 GMT+0100,1.24840,1.24851,1.24815,1.24829,187.53
20.04.2020 02:01:00.000 GMT+0100,1.24834,1.24835,1.24821,1.24827,169.3
20.04.2020 02:02:00.000 GMT+0100,1.24826,1.24852,1.24816,1.24826,201.96
20.04.2020 02:03:00.000 GMT+0100,1.24828,1.24840,1.24828,1.24839,55.22
20.04.2020 02:04:00.000 GMT+0100,1.24839,1.24839,1.24789,1.24789,103.31
20.04.2020 02:05:00.000 GMT+0100,1.24789,1.24803,1.24786,1.24789,72.6
20.04.2020 02:06:00.000 GMT+0100,1.24787,1.24831,1.24787,1.24807,94.44
20.04.2020 02:07:00.000 GMT+0100,1.24808,1.24810,1.24794,1.24806,88.59
20.04.2020 02:08:00.000 GMT+0100,1.24811,1.24812,1.24797,1.24800,43.63
20.04.2020 02:09:00.000 GMT+0100,1.24800,1.24804,1.24789,1.24804,58.94
20.04.2020 02:10:00.000 GMT+0100,1.24805,1.24806,1.24798,1.24798,51.52
20.04.2020 02:11:00.000 GMT+0100,1.24798,1.24801,1.24791,1.24791,44.66
20.04.2020 02:12:00.000 GMT+0100,1.24791,1.24803,1.24786,1.24786,53.03
20.04.2020 02:13:00.000 GMT+0100,1.24786,1.24788,1.24786,1.24788,18.54
20.04.2020 02:14:00.000 GMT+0100,1.24788,1.24806,1.24788,1.24796,43.52
20.04.2020 02:15:00.000 GMT+0100,1.24797,1.24798,1.24787,1.24788,46.85
20.04.2020 02:16:00.000 GMT+0100,1.24788,1.24805,1.24781,1.24805,70.77
20.04.2020 02:17:00.000 GMT+0100,1.24807,1.24817,1.24805,1.24817,75.91
20.04.2020 02:18:00.000 GMT+0100,1.24816,1.24821,1.24815,1.24815,32.44
20.04.2020 02:19:00.000 GMT+0100,1.24815,1.24815,1.24796,1.24800,53.01
20.04.2020 02:20:00.000 GMT+0100,1.24804,1.24821,1.24804,1.24820,32.79
20.04.2020 02:21:00.000 GMT+0100,1.24822,1.24830,1.24819,1.24819,45.86
20.04.2020 02:22:00.000 GMT+0100,1.24819,1.24820,1.24813,1.24813,50.61
20.04.2020 02:23:00.000 GMT+0100,1.24813,1.24830,1.24813,1.24827,49.48
20.04.2020 02:24:00.000 GMT+0100,1.24829,1.24834,1.24829,1.24834,66.47
20.04.2020 02:25:00.000 GMT+0100,1.24835,1.24835,1.24833,1.24833,7.11
20.04.2020 02:26:00.000 GMT+0100,1.24833,1.24834,1.24821,1.24822,96.46
20.04.2020 02:27:00.000 GMT+0100,1.24821,1.24821,1.24804,1.24805,72.31
20.04.2020 02:28:00.000 GMT+0100,1.24806,1.24810,1.24806,1.24810,12.39
20.04.2020 02:29:00.000 GMT+0100,1.24813,1.24825,1.24813,1.24814,37.13
20.04.2020 02:30:00.000 GMT+0100,1.24818,1.24833,1.24818,1.24831,148.16
20.04.2020 02:31:00.000 GMT+0100,1.24831,1.24837,1.24820,1.24820,61.57
20.04.2020 02:32:00.000 GMT+0100,1.24820,1.24820,1.24795,1.24797,67.18
20.04.2020 02:33:00.000 GMT+0100,1.24797,1.24799,1.24796,1.24798,14.38
20.04.2020 02:34:00.000 GMT+0100,1.24796,1.24796,1.24779,1.24779,42.11
20.04.2020 02:35:00.000 GMT+0100,1.24779,1.24782,1.24778,1.24780,315.66
20.04.2020 02:36:00.000 GMT+0100,1.24781,1.24791,1.24779,1.24789,100.74
20.04.2020 02:37:00.000 GMT+0100,1.24787,1.24803,1.24774,1.24776,108.95
20.04.2020 02:38:00.000 GMT+0100,1.24776,1.24781,1.24772,1.24772,64.16
20.04.2020 02:39:00.000 GMT+0100,1.24772,1.24783,1.24771,1.24771,93.89
20.04.2020 02:40:00.000 GMT+0100,1.24771,1.24771,1.24760,1.24770,60.13
20.04.2020 02:41:00.000 GMT+0100,1.24769,1.24791,1.24765,1.24781,221.79
20.04.2020 02:42:00.000 GMT+0100,1.24784,1.24801,1.24784,1.24796,41.45
20.04.2020 02:43:00.000 GMT+0100,1.24795,1.24795,1.24759,1.24760,123.91
20.04.2020 02:44:00.000 GMT+0100,1.24758,1.24774,1.24758,1.24767,64.28
20.04.2020 02:45:00.000 GMT+0100,1.24771,1.24781,1.24770,1.24781,23.76
20.04.2020 02:46:00.000 GMT+0100,1.24781,1.24787,1.24781,1.24786,14.84
20.04.2020 02:47:00.000 GMT+0100,1.24786,1.24796,1.24786,1.24792,55.64
20.04.2020 02:48:00.000 GMT+0100,1.24793,1.24793,1.24792,1.24792,17.3
20.04.2020 02:49:00.000 GMT+0100,1.24793,1.24807,1.24793,1.24797,40.25
20.04.2020 02:50:00.000 GMT+0100,1.24798,1.24802,1.24796,1.24802,29.75
20.04.2020 02:51:00.000 GMT+0100,1.24803,1.24827,1.24803,1.24827,47.84
20.04.2020 02:52:00.000 GMT+0100,1.24825,1.24827,1.24816,1.24820,104.43
20.04.2020 02:53:00.000 GMT+0100,1.24821,1.24834,1.24817,1.24825,62.45
20.04.2020 02:54:00.000 GMT+0100,1.24825,1.24826,1.24824,1.24824,21.71
20.04.2020 02:55:00.000 GMT+0100,1.24824,1.24826,1.24815,1.24815,41.82
20.04.2020 02:56:00.000 GMT+0100,1.24815,1.24827,1.24815,1.24824,33.81
20.04.2020 02:57:00.000 GMT+0100,1.24824,1.24833,1.24821,1.24833,61.5
20.04.2020 02:58:00.000 GMT+0100,1.24834,1.24839,1.24829,1.24829,80.04
20.04.2020 02:59:00.000 GMT+0100,1.24829,1.24841,1.24827,1.24841,42.97
20.04.2020 03:00:00.000 GMT+0100,1.24838,1.24848,1.24838,1.24847,47.21
20.04.2020 03:01:00.000 GMT+0100,1.24855,1.24859,1.24855,1.24856,28.07
20.04.2020 03:02:00.000 GMT+0100,1.24855,1.24855,1.24841,1.24841,26.97
20.04.2020 03:03:00.000 GMT+0100,1.24841,1.24855,1.24841,1.24855,32.39
20.04.2020 03:04:00.000 GMT+0100,1.24855,1.24855,1.24855,1.24855,2.7
20.04.2020 03:05:00.000 GMT+0100,1.24854,1.24857,1.24842,1.24842,52.93
20.04.2020 03:06:00.000 GMT+0100,1.24841,1.24845,1.24824,1.24832,84.92
20.04.2020 03:07:00.000 GMT+0100,1.24830,1.24830,1.24830,1.24830,3
20.04.2020 03:08:00.000 GMT+0100,1.24835,1.24835,1.24835,1.24835,3.5
20.04.2020 03:09:00.000 GMT+0100,1.24835,1.24836,1.24820,1.24820,40.81
20.04.2020 03:10:00.000 GMT+0100,1.24821,1.24826,1.24819,1.24826,11.02
20.04.2020 03:11:00.000 GMT+0100,1.24825,1.24825,1.24806,1.24812,49.39
20.04.2020 03:12:00.000 GMT+0100,1.24812,1.24812,1.24801,1.24811,92.59
20.04.2020 03:13:00.000 GMT+0100,1.24812,1.24822,1.24812,1.24822,6.12
20.04.2020 03:14:00.000 GMT+0100,1.24820,1.24822,1.24819,1.24820,16.36
20.04.2020 03:15:00.000 GMT+0100,1.24817,1.24820,1.24801,1.24813,50.27
20.04.2020 03:16:00.000 GMT+0100,1.24811,1.24819,1.24811,1.24818,14.6
20.04.2020 03:17:00.000 GMT+0100,1.24818,1.24845,1.24818,1.24835,62.58
20.04.2020 03:18:00.000 GMT+0100,1.24832,1.24832,1.24830,1.24831,29.63
20.04.2020 03:19:00.000 GMT+0100,1.24830,1.24857,1.24829,1.24856,55.98
20.04.2020 03:20:00.000 GMT+0100,1.24856,1.24857,1.24843,1.24843,42.94
20.04.2020 03:21:00.000 GMT+0100,1.24843,1.24853,1.24843,1.24849,80.61
20.04.2020 03:22:00.000 GMT+0100,1.24852,1.24857,1.24846,1.24854,93.74
20.04.2020 03:23:00.000 GMT+0100,1.24854,1.24854,1.24845,1.24849,101.18
20.04.2020 03:24:00.000 GMT+0100,1.24850,1.24857,1.24848,1.24850,45.53
20.04.2020 03:25:00.000 GMT+0100,1.24850,1.24852,1.24840,1.24840,63.3
20.04.2020 03:26:00.000 GMT+0100,1.24842,1.24845,1.24835,1.24840,40.73
20.04.2020 03:27:00.000 GMT+0100,1.24840,1.24862,1.24840,1.24854,73.74
20.04.2020 03:28:00.000 GMT+0100,1.24853,1.24864,1.24840,1.24845,104.39
20.04.2020 03:29:00.000 GMT+0100,1.24845,1.24845,1.24835,1.24836,75.84
20.04.2020 03:30:00.000 GMT+0100,1.24841,1.24852,1.24835,1.24841,142.04
20.04.2020 03:31:00.000 GMT+0100,1.24839,1.24846,1.24839,1.24845,48.69
20.04.2020 03:32:00.000 GMT+0100,1.24844,1.24846,1.24844,1.24846,29.61
20.04.2020 03:33:00.000 GMT+0100,1.24847,1.24870,1.24847,1.24870,106.68
20.04.2020 03:34:00.000 GMT+0100,1.24870,1.24870,1.24855,1.24855,15.43
20.04.2020 03:35:00.000 GMT+0100,1.24856,1.24856,1.24856,1.24856,5
20.04.2020 03:36:00.000 GMT+0100,1.24859,1.24860,1.24844,1.24844,51.96
20.04.2020 03:37:00.000 GMT+0100,1.24845,1.24851,1.24845,1.24851,20.75
20.04.2020 03:38:00.000 GMT+0100,1.24845,1.24849,1.24843,1.24843,30.12
20.04.2020 03:39:00.000 GMT+0100,1.24842,1.24842,1.24824,1.24825,33.99
20.04.2020 03:40:00.000 GMT+0100,1.24826,1.24827,1.24811,1.24812,37.06
20.04.2020 03:41:00.000 GMT+0100,1.24811,1.24811,1.24795,1.24801,126.42
20.04.2020 03:42:00.000 GMT+0100,1.24803,1.24811,1.24803,1.24807,59.8
20.04.2020 03:43:00.000 GMT+0100,1.24809,1.24812,1.24805,1.24807,31.07
20.04.2020 03:44:00.000 GMT+0100,1.24809,1.24810,1.24809,1.24810,4.97
20.04.2020 03:45:00.000 GMT+0100,1.24811,1.24811,1.24811,1.24811,1.6
20.04.2020 03:46:00.000 GMT+0100,1.24812,1.24812,1.24812,1.24812,17.6
20.04.2020 03:47:00.000 GMT+0100,1.24812,1.24812,1.24795,1.24796,44.5
20.04.2020 03:48:00.000 GMT+0100,1.24797,1.24797,1.24777,1.24787,62.33
20.04.2020 03:49:00.000 GMT+0100,1.24786,1.24788,1.24781,1.24781,53.76
20.04.2020 03:50:00.000 GMT+0100,1.24781,1.24796,1.24780,1.24792,43.15
20.04.2020 03:51:00.000 GMT+0100,1.24791,1.24791,1.24781,1.24781,47.4
20.04.2020 03:52:00.000 GMT+0100,1.24781,1.24781,1.24781,1.24781,3.25
20.04.2020 03:53:00.000 GMT+0100,1.24780,1.24793,1.24780,1.24792,54.36
20.04.2020 03:54:00.000 GMT+0100,1.24792,1.24802,1.24792,1.24794,90.67
20.04.2020 03:55:00.000 GMT+0100,1.24793,1.24793,1.24785,1.24787,55.87
20.04.2020 03:56:00.000 GMT+0100,1.24785,1.24789,1.24785,1.24785,55.49
20.04.2020 03:57:00.000 GMT+0100,1.24785,1.24786,1.24771,1.24773,46.31
20.04.2020 03:58:00.000 GMT+0100,1.24772,1.24791,1.24772,1.24787,76.06
20.04.2020 03:59:00.000 GMT+0100,1.24786,1.24786,1.24770,1.24780,65.95
20.04.2020 04:00:00.000 GMT+0100,1.24782,1.24786,1.24770,1.24770,50.91
20.04.2020 04:01:00.000 GMT+0100,1.24769,1.24780,1.24765,1.24780,51.97
20.04.2020 04:02:00.000 GMT+0100,1.24791,1.24805,1.24789,1.24800,41.85
20.04.2020 04:03:00.000 GMT+0100,1.24800,1.24800,1.24796,1.24798,53.24
20.04.2020 04:04:00.000 GMT+0100,1.24797,1.24797,1.24787,1.24790,26.85
20.04.2020 04:05:00.000 GMT+0100,1.24787,1.24791,1.24786,1.24790,84.87
20.04.2020 04:06:00.000 GMT+0100,1.24791,1.24794,1.24791,1.24793,14.29
20.04.2020 04:07:00.000 GMT+0100,1.24793,1.24793,1.24793,1.24793,10.25
20.04.2020 04:08:00.000 GMT+0100,1.24793,1.24794,1.24786,1.24786,18.25
20.04.2020 04:09:00.000 GMT+0100,1.24788,1.24791,1.24784,1.24788,25.09
